"114","242","telephone switching equipment","equipo para central telefónica","Equipment that allows you to connect two or more different locations via telephone lines","","http://images.icecat.biz/img/low_pic/114-3966.jpg","http://images.icecat.biz/thumbs/CAT114.jpg","43171507","406848","false","false","2"
"127","242","telephone rests","soportes para teléfono","Device or stand where you can rest your mobile or fixed telephone.","","http://images.icecat.biz/img/low_pic/127-563.jpg","http://images.icecat.biz/thumbs/CAT127.jpg","43171520","9725","false","false","2"
"125","242","call management system","sistema de adminstración de llamadas","System to control calls through to a company or organisation, such as a switchboard.","","http://images.icecat.biz/img/low_pic/125-8769.jpg","http://images.icecat.biz/thumbs/CAT125.jpg","43171518","37934","false","false","2"
"123","107","mobile headsets","auriculares para móvil","A headset is just a combination of a headphone (with one or two ear plugs) and a microphone. Headsets with one ear plug are used mostly for calling hands-free, while the ones featuring a full headphone are better suited for communicating with your teammates in games.","Los auriculares o audifonos son una combinación de auricular de teléfono (con uno o dos tapones) y un micrófono. Auriculares con un solo tapón se usan generalmetne para las llamadas de manos libres, mientras que aquellos completos se utilizan para comunicaciones de equipo en algún juego.","http://images.icecat.biz/img/low_pic/123-7757.jpg","http://images.icecat.biz/thumbs/CAT123.jpg","43171516","2360683","true","false","2"
"122","107","answering machines","contestadores automáticos","A machine which records a voice message when someone rings a phone and there is no answer or the line is engaged.","","http://images.icecat.biz/img/low_pic/122-7860.jpg","http://images.icecat.biz/thumbs/CAT122.jpg","43171515","20898","false","false","2"
"137","242","network antennas","antenas para redes","Device which creates a wireless network by sending out radio waves across a certain range.","","http://images.icecat.biz/img/low_pic/137-386.jpg","http://images.icecat.biz/thumbs/CAT137.jpg","43171613","637297","false","false","2"
"142","242","teleconferencing equipment","equipo de teleconferencia","Equipment that permits conferences to take place in different locations by connecting participants through audio (telephone) and video devices.","","http://images.icecat.biz/img/low_pic/142-5328.jpg","http://images.icecat.biz/thumbs/CAT142.jpg","43171704","24408","false","false","2"
"152","151","notebook docks & port replicators","base y replicadores de puertos","A platform into which you can install a portable computer. The docking station typically contains slots for expansion cards, bays for storage devices, and I/O connectors for peripheral devices, such as printers and monitors. Once inserted in a docking station, the portable computer essentially becomes a desktop model computer. Most importantly, the same data is accessible in both modes because it resides on the portable computer's drives. The idea behind docking stations is to let you simultaneously enjoy the expansion possibilities of desktop model computers with the portability of notebook computers. In addition, the docking station enables you to use a full-size keyboard and monitor when you're not traveling.","","http://images.icecat.biz/img/low_pic/152-8817.jpg","http://images.icecat.biz/thumbs/CAT152.jpg","43171802","1110688","false","false","3"
"153","150","PCs/workstations","PCs/estaciones de trabajo","Personal Computers, PCs for short, are computers for personal usage. They always have the following components:\n\n- A processor (CPU), this is the heart of your computer, where the data processing is done.\n\n- Memory (RAM), this is very fast memory in which temporary data is stored before being processed by the processor.\n\n- Motherboard, this is the component that connects all the different parts of your computer. Often it has some integrated components like a sound card, enabling your computer to play sound, or a network card, to connect your computer to the network.\n\n- Video board, this is the part of your computer that is responsible for the graphics processing. Micro ATX motherboards often have an integrated video board. Those integrated video boards are generally not very well suited for playing games, but good enough for watching movies.\n\n- Hard disk, this is the permanent memory of your computer where your data is stored.\n\n- An optional DVD/CD player/recorder for reading/writing DVDs/CDs.","Ordenador de escritorio/personal","http://images.icecat.biz/img/low_pic/153-5408.jpg","http://images.icecat.biz/thumbs/CAT153.jpg","43171803","13217479","true","true","2"
"154","150","RFID mobile computers","computadoras móviles RFID","Mobile computer which uses RFID (Radio Frequency Identification) e.g. scanning devices in shops and restaurants","","http://images.icecat.biz/img/low_pic/154-2321.jpg","http://images.icecat.biz/thumbs/CAT154.jpg","43171804","2363479","true","false","2"
"155","150","mainframe computers","ordenador central","","","http://images.icecat.biz/img/low_pic/155-8054.jpg","http://images.icecat.biz/thumbs/CAT155.jpg","43171805","0","false","false","2"
"156","150","servers","servidores","Extra powerful, extra reliable computers that have been specially designed for server applications. For example serving a website, a large database or shared storage space to a lot of users. Servers are often not very quiet and deliver hardly any graphical performance, which makes them not suitable for use as personal computer. If you need a lot of servers, choose a rack mountable model. Those models need less space and your server room will remain tidy.","","http://images.icecat.biz/img/low_pic/156-5572.jpg","http://images.icecat.biz/thumbs/CAT156.jpg","43171806","6864116","true","true","2"
"159","150","POS terminals","terminales POS","Point of sale terminals","Point of sale terminals","http://images.icecat.biz/img/low_pic/159-5506.jpg","http://images.icecat.biz/thumbs/CAT159.jpg","43211505","604229","false","false","2"
"148","242","line conditioners","acondicionador de línea","Device which improves the quality of power that is delivered to electric load equipment.","","http://images.icecat.biz/img/low_pic/148-3709.jpg","http://images.icecat.biz/thumbs/CAT148.jpg","43171711","6136","false","false","2"
"150","2833","computers","ordenadores","Device which is programmed to carry out a set of arithmetic or logical operations e.g. desktop computers, smartphones","","","","43171800","92242528","false","false","1"
"151","150","notebooks","ordenadores portátiles","A notebook, also known as laptop, is a portable computer. When you are looking for the right notebook, it is important to know where you are going to work with it. Do you want to use it on the road? Choose a model with a special energy-saving 'mobile' processor, a good battery and a reasonably small display. This will allow you to work longer with the same battery and saves you the trouble of carrying around a large display that consumes a lot of precious battery power. Or will you be using you notebook mainly in places where you will have access to a power outlet? Then choose a desktop processor (more processing power for less money) and an ordinary battery. This will save you a lot of money, which you could then spend on a bigger screen.  You'll work faster because you can view more information at once and it's great for multimedia!","","http://images.icecat.biz/img/low_pic/151-3223.jpg","http://images.icecat.biz/thumbs/CAT151.jpg","43171801","60349132","true","true","2"
"170","2844","graphics cards","tarjetas gráficas","The graphics card, also known as the video card, is the complete graphical subsystem of the PC. It is responsible for the quality and speed of video processing. For users that wish to play games or work with multimedia applications, it is especially important to have a video board with a high performance graphics processor and enough memory.","","http://images.icecat.biz/img/low_pic/170-1993.jpg","http://images.icecat.biz/thumbs/CAT170.jpg","43201401","3971223","true","true","3"
"175","2844","interface cards/adapters","tarjetas de interfaz/adaptadores","An explansion board you insert into your computer so the computer can be connected to a network","","http://images.icecat.biz/img/low_pic/175-2186.jpg","http://images.icecat.biz/thumbs/CAT175.jpg","43171502","2201638","false","false","3"
"173","2844","audio cards","tarjetas de audio","A sound card or audio board allows computers to play and record sound. If you have a 5.1 or 7.1 audio board, you can connect your computer to your home cinema set for the real cinema experience, with full surround sound, whilst playing games or viewing DVDs.","","http://images.icecat.biz/img/low_pic/173-2294.jpg","http://images.icecat.biz/thumbs/CAT173.jpg","43172007","369579","true","false","3"
"166","106","interface components","componentes de la interfaz","A point of interaction between computer hardware or software and peripheral devices such as computer monitor or a keyboard","","","","43201500","3662569","false","false","2"
"164","2844","motherboards","tarjeta madre","The motherboard or mainboard is the component that connects all the different parts of your computer. Often it has some integrated components like a sound card, enabling your computer to play sound, or a network card, to connect your computer to the network. The standard form factor (size) for motherboards is ATX, you need at least a midi-tower to fit one of those in. Micro-ATX motherboards are often more complete and have more onboard devices, like a video board and fit in smaller cases, but are generally less expandable.","","http://images.icecat.biz/img/low_pic/164-6167.jpg","http://images.icecat.biz/thumbs/CAT164.jpg","43201513","4494028","true","false","3"
